agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
DESKTOP-614PKO4,Adobe Flash Player 10 ActiveX,10.0.2.54,"Adobe Flash Player before 18.0.0.382 and 19.x through 23.x before 23.0.0.185 on Windows and OS X and before 11.2.202.637 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4273, CVE-2016-6982, CVE-2016-6984, CVE-2016-6985, CVE-2016-6986, CVE-2016-6989, and CVE-2016-6990.",High,CVE-2016-6983
DESKTOP-614PKO4,Adobe Flash Player 10 ActiveX,10.0.2.54,"Adobe Flash Player before 18.0.0.382 and 19.x through 23.x before 23.0.0.185 on Windows and OS X and before 11.2.202.637 on Linux allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2016-4273, CVE-2016-6982, CVE-2016-6983, CVE-2016-6984, CVE-2016-6985, CVE-2016-6986, and CVE-2016-6989.",High,CVE-2016-6990
DESKTOP-614PKO4,Adobe Flash Player 10 ActiveX,10.0.2.54,"Adobe Flash Player before 18.0.0.382 and 19.x through 23.x before 23.0.0.185 on Windows and OS X and before 11.2.202.637 on Linux allows attackers to execute arbitrary code by leveraging an unspecified ""type confusion.""",High,CVE-2016-6992
DESKTOP-614PKO4,Adobe Flash Player 10 ActiveX,10.0.2.54,"Adobe Flash Player versions 23.0.0.205 and earlier, 11.2.202.643 and earlier have an exploitable use-after-free vulnerability. Successful exploitation could lead to arbitrary code execution.",High,CVE-2016-7859
DESKTOP-614PKO4,Adobe Flash Player 10 ActiveX,10.0.2.54,"Adobe Flash Player versions 23.0.0.205 and earlier, 11.2.202.643 and earlier have an exploitable use-after-free vulnerability. Successful exploitation could lead to arbitrary code execution.",High,CVE-2016-7862
DESKTOP-614PKO4,7-Zip 19.00 (x64),19.00,7-Zip before 25.01 does not always properly handle symbolic links during extraction.,Low,CVE-2025-55188
DESKTOP-614PKO4,7-Zip 19.00 (x64),19.00,"7-Zip Zstandard Decompression Integer Underflow Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of 7-Zip. Interaction with this library is required to exploit this vulnerability but attack vectors may vary depending on the implementation.

The specific flaw exists within the implementation of Zstandard decompression. The issue results from the lack of proper validation of user-supplied data, which can result in an integer underflow before writing to memory. An attacker can leverage this vulnerability to execute code in the context of the current process. Was ZDI-CAN-24346.",High,CVE-2024-11477
DESKTOP-614PKO4,7-Zip 19.00 (x64),19.00,"7-Zip is a file archiver with a high compression ratio. 7-Zip supports extracting from Compound Documents. Prior to version 25.0.0, a null pointer dereference in the Compound handler may lead to denial of service. Version 25.0.0 contains a fix cor the issue.",High,CVE-2025-53817
DESKTOP-614PKO4,7-Zip 19.00 (x64),19.00,"7-Zip Mark-of-the-Web Bypass Vulnerability. This vulnerability allows remote attackers to bypass the Mark-of-the-Web protection mechanism on affected installations of 7-Zip. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.

The specific flaw exists within the handling of archived files. When extracting files from a crafted archive that bears the Mark-of-the-Web, 7-Zip does not propagate the Mark-of-the-Web to the extracted files. An attacker can leverage this vulnerability to execute arbitrary code in the context of the current user. Was ZDI-CAN-25456.",High,CVE-2025-0411
DESKTOP-614PKO4,7-Zip 19.00 (x64),19.00,7-Zip through 21.07 on Windows allows privilege escalation and command execution when a file with the .7z extension is dragged to the Help>Contents area. This is caused by misconfiguration of 7z.dll and a heap overflow. The command runs in a child process under the 7zFM.exe process. NOTE: multiple third parties have reported that no privilege escalation can occur,High,CVE-2022-29072
DESKTOP-614PKO4,7-Zip 19.00 (x64),19.00,7-Zip is a file archiver with a high compression ratio. Zeroes written outside heap buffer in RAR5 handler may lead to memory corruption and denial of service in versions of 7-Zip prior to 25.0.0. Version 25.0.0 contains a fix for the issue.,High,CVE-2025-53816
DESKTOP-614PKO4,Node.js,22.19.0,"We have identified a bug in Node.js error handling where ""Maximum call stack size exceeded"" errors become uncatchable when `async_hooks.createHook()` is enabled. Instead of reaching `process.on('uncaughtException')`, the process terminates, making the crash unrecoverable. Applications that rely on `AsyncLocalStorage` (v22, v20) or `async_hooks.createHook()` (v24, v22, v20) become vulnerable to denial-of-service crashes triggered by deep recursion under specific conditions.",High,CVE-2025-59466
DESKTOP-614PKO4,Node.js,22.19.0,"A flaw in Node.js TLS error handling allows remote attackers to crash or exhaust resources of a TLS server when `pskCallback` or `ALPNCallback` are in use. Synchronous exceptions thrown during these callbacks bypass standard TLS error handling paths (tlsClientError and error), causing either immediate process termination or silent file descriptor leaks that eventually lead to denial of service. Because these callbacks process attacker-controlled input during the TLS handshake, a remote client can repeatedly trigger the issue. This vulnerability affects TLS servers using PSK or ALPN callbacks across Node.js versions where these callbacks throw without being safely wrapped.",High,CVE-2026-21637
DESKTOP-614PKO4,Node.js,22.19.0,"A malformed `HTTP/2 HEADERS` frame with oversized, invalid `HPACK` data can cause Node.js to crash by triggering an unhandled `TLSSocket` error `ECONNRESET`. Instead of safely closing the connection, the process crashes, enabling a remote denial of service. This primarily affects applications that do not attach explicit error handlers to secure sockets, for example:
```
server.on('secureConnection', socket => {
  socket.on('error', err => {
    console.log(err)
  })
})
```",High,CVE-2025-59465
DESKTOP-614PKO4,Node.js,22.19.0,"A flaw in Node.js’s Permissions model allows attackers to bypass `--allow-fs-read` and `--allow-fs-write` restrictions using crafted relative symlink paths. By chaining directories and symlinks, a script granted access only to the current directory can escape the allowed path and read sensitive files. This breaks the expected isolation guarantees and enables arbitrary file read/write, leading to potential system compromise.
This vulnerability affects users of the permission model on Node.js v20,  v22,  v24, and v25.",Critical,CVE-2025-55130
DESKTOP-614PKO4,Node.js,22.19.0,"A flaw in Node.js's permission model allows a file's access and modification timestamps to be changed via `futimes()` even when the process has only read permissions. Unlike `utimes()`, `futimes()` does not apply the expected write-permission checks, which means file metadata can be modified in read-only directories. This behavior could be used to alter timestamps in ways that obscure activity, reducing the reliability of logs. This vulnerability affects users of the permission model on Node.js v20,  v22,  v24, and v25.",Medium,CVE-2025-55132
DESKTOP-614PKO4,Steam,2.10.91.91,An issue was discovered in Valve Steam Client 2.10.91.91. The installer allows local users to gain NT AUTHORITY\SYSTEM privileges because some parts of %PROGRAMFILES(X86)%\Steam and/or %COMMONPROGRAMFILES(X86)%\Steam have weak permissions during a critical time window. An attacker can make this time window arbitrarily long by using opportunistic locks.,High,CVE-2020-15530
DESKTOP-614PKO4,Steam,2.10.91.91,"Valve Steam Client before 2019-09-12 allows placing or appending partially controlled filesystem content, as demonstrated by file modifications on Windows in the context of NT AUTHORITY\SYSTEM. This could lead to denial of service, elevation of privilege, or unspecified other impact.",High,CVE-2019-17180
DESKTOP-614PKO4,Steam,2.10.91.91,Valve Steam Client for Windows through 2019-08-16 allows privilege escalation (to NT AUTHORITY\SYSTEM) because local users can replace the current versions of SteamService.exe and SteamService.dll with older versions that lack the CVE-2019-14743 patch.,High,CVE-2019-15315
DESKTOP-614PKO4,Steam,2.10.91.91,The client detection protocol in Valve Steam allows remote attackers to cause a denial of service (process crash) via a crafted response to a broadcast packet.,Medium,CVE-2015-4016
DESKTOP-614PKO4,Steam,2.10.91.91,"Valve Steam before 2021-04-17, when a Source engine game is installed, allows remote authenticated users to execute arbitrary code because of a buffer overflow that occurs for a Steam invite after one click.",High,CVE-2021-30481
DESKTOP-614PKO4,Steam,2.10.91.91,"Valve Steam 2.10.91.91 uses weak permissions (Users: read and write) for the Install folder, which allows local users to gain privileges via a Trojan horse steam.exe file.",-,CVE-2015-7985
DESKTOP-614PKO4,Steam,2.10.91.91,"In Valve Steam Client for Windows through 2019-08-07, HKLM\SOFTWARE\Wow6432Node\Valve\Steam has explicit ""Full control"" for the Users group, which allows local users to gain NT AUTHORITY\SYSTEM access.",Medium,CVE-2019-14743
DESKTOP-614PKO4,Steam,2.10.91.91,"Valve Steam Client for Windows through 2019-08-20 has weak folder permissions, leading to privilege escalation (to NT AUTHORITY\SYSTEM) via crafted use of CreateMountPoint.exe and SetOpLock.exe to leverage a TOCTOU race condition.",High,CVE-2019-15316
DESKTOP-614PKO4,VMware Player,17.6.3,"VMware ESXi, Workstation, Fusion, and VMware Tools contains an information disclosure vulnerability due to the usage of an uninitialised memory in vSockets. A malicious actor with local administrative privileges on a virtual machine may be able to exploit this issue to leak memory from processes communicating with vSockets.",High,CVE-2025-41239
DESKTOP-614PKO4,Docker Desktop,4.47.0,"An out of bounds read vulnerability in the grpcfuse kernel module present in the Linux VM in Docker Desktop for Windows, Linux and macOS up to version 4.61.0 could allow a local attacker to cause an unspecified impact by writing to /proc/docker entries. The issue has been fixed in Docker Desktop 4.62.0 .",High,CVE-2026-2664
DESKTOP-614PKO4,Java(TM) SE Development Kit 21.0.4 (64-bit),21.0.4.0,"Vulnerability in the Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Hotspot).  Supported versions that are affected are Oracle Java SE: 8u421, 8u421-perf, 11.0.24, 17.0.12, 21.0.4, 23;   Oracle GraalVM for JDK: 17.0.12, 21.0.4, 23;   Oracle GraalVM Enterprise Edition: 20.3.15 and  21.3.11. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data as well as  unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 4.8 (Confidentiality and Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N).",Medium,CVE-2024-21235
DESKTOP-614PKO4,Java(TM) SE Development Kit 21.0.4 (64-bit),21.0.4.0,"Vulnerability in the Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Serialization).  Supported versions that are affected are Oracle Java SE: 8u421, 8u421-perf, 11.0.24, 17.0.12, 21.0.4, 23; Oracle GraalVM for JDK: 17.0.12, 21.0.4, 23; Oracle GraalVM Enterprise Edition: 20.3.15 and  21.3.11. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 3.7 (Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L).",Low,CVE-2024-21217
DESKTOP-614PKO4,Java(TM) SE Development Kit 21.0.4 (64-bit),21.0.4.0,"Vulnerability in the Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Networking).  Supported versions that are affected are Oracle Java SE: 8u421, 8u421-perf, 11.0.24, 17.0.12, 21.0.4, 23; Oracle GraalVM for JDK: 17.0.12, 21.0.4, 23; Oracle GraalVM Enterprise Edition: 20.3.15 and  21.3.11. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 3.7 (Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L).",Low,CVE-2024-21208
DESKTOP-614PKO4,Java(TM) SE Development Kit 21.0.4 (64-bit),21.0.4.0,"Vulnerability in Oracle Java SE (component: Hotspot).  Supported versions that are affected are Oracle Java SE: 8u421, 8u421-perf, 11.0.24, 17.0.12, 21.0.4 and  23. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE accessible data. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 3.7 (Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).",Low,CVE-2024-21210
DESKTOP-614PKO4,VLC media player,3.0.12,Videolan VLC prior to version 3.0.20 contains an Integer underflow that leads to an incorrect packet length.,High,CVE-2023-47360
DESKTOP-614PKO4,VLC media player,3.0.12,Videolan VLC prior to version 3.0.20 contains an incorrect offset read that leads to a Heap-Based Buffer Overflow in function GetPacket() and results in a memory corruption.,Critical,CVE-2023-47359
DESKTOP-614PKO4,VLC media player,3.0.12,"An integer overflow in the VNC module in VideoLAN VLC Media Player through 3.0.17.4 allows attackers, by tricking a user into opening a crafted playlist or connecting to a rogue VNC server, to crash VLC or execute code under some conditions.",High,CVE-2022-41325
DESKTOP-614PKO4,VLC media player,3.0.12,A binary hijacking vulnerability exists within the VideoLAN VLC media player before 3.0.19 on Windows. The uninstaller attempts to execute code with elevated privileges out of a standard user writable location. Standard users may use this to gain arbitrary code execution as SYSTEM.,High,CVE-2023-46814
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player Desktop Runtime 32.0.0.371 and earlier, Adobe Flash Player for Google Chrome 32.0.0.371 and earlier, and Adobe Flash Player for Microsoft Edge and Internet Explorer 32.0.0.330 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution.",Critical,CVE-2020-9633
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player versions 32.0.0.321 and earlier, 32.0.0.314 and earlier, 32.0.0.321 and earlier, and 32.0.0.255 and earlier have a type confusion vulnerability. Successful exploitation could lead to arbitrary code execution.",High,CVE-2020-3757
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player version 32.0.0.192 and earlier versions have a Same Origin Policy Bypass vulnerability. Successful exploitation could lead to Information Disclosure in the context of the current user.,High,CVE-2019-8075
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player 32.0.0.238 and earlier versions, 32.0.0.207 and earlier versions have a Same Origin Method Execution vulnerability. Successful exploitation could lead to Arbitrary Code Execution in the context of the current user.",Critical,CVE-2019-8069
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player versions 32.0.0.171 and earlier, 32.0.0.171 and earlier, and 32.0.0.171 and earlier have a use after free vulnerability. Successful exploitation could lead to arbitrary code execution.",High,CVE-2019-7837
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player versions 32.0.0.156 and earlier, 32.0.0.156 and earlier, and 32.0.0.156 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution.",Critical,CVE-2019-7096
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Flash Player Desktop Runtime versions 32.0.0.114 and earlier, Flash Player for Google Chrome versions 32.0.0.114 and earlier, and Flash Player for Microsoft Edge and Internet Explorer 11 versions 32.0.0.114 and earlier have an out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure.",Medium,CVE-2019-7090
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player 30.0.0.113 and earlier versions have an Out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure.,High,CVE-2018-5008
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.171 and earlier have an Out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure.,Medium,CVE-2018-5001
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.171 and earlier have an Integer Overflow vulnerability. Successful exploitation could lead to information disclosure.,Medium,CVE-2018-5000
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.140 and earlier have an exploitable type confusion vulnerability. Successful exploitation could lead to arbitrary code execution in the context of the current user.,Critical,CVE-2018-4944
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.113 and earlier have an exploitable Heap Overflow vulnerability. Successful exploitation could lead to information disclosure.,Medium,CVE-2018-4936
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.113 and earlier have an exploitable out-of-bounds write vulnerability. Successful exploitation could lead to arbitrary code execution in the context of the current user.,High,CVE-2018-4935
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.113 and earlier have an exploitable out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure.,Medium,CVE-2018-4934
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 29.0.0.113 and earlier have an exploitable out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure.,Medium,CVE-2018-4933
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 28.0.0.161 and earlier have an exploitable type confusion vulnerability. Successful exploitation could lead to arbitrary code execution in the context of the current user.,High,CVE-2018-4920
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 28.0.0.161 and earlier have an exploitable use after free vulnerability. Successful exploitation could lead to arbitrary code execution in the context of the current user.,High,CVE-2018-4919
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,A use-after-free vulnerability was discovered in Adobe Flash Player before 28.0.0.161. This vulnerability occurs due to a dangling pointer in the Primetime SDK related to media player's quality of service functionality. A successful attack can lead to arbitrary code execution.,Critical,CVE-2018-4877
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,An Out-of-bounds Read issue was discovered in Adobe Flash Player before 28.0.0.137. This vulnerability occurs because of computation that reads data that is past the end of the target buffer. The use of an invalid (out-of-range) pointer offset during access of internal data structure fields causes the vulnerability. A successful attack can lead to sensitive data exposure.,High,CVE-2018-4871
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Flash Player versions 31.0.0.153 and earlier, and 31.0.0.108 and earlier have an insecure library loading (dll hijacking) vulnerability. Successful exploitation could lead to privilege escalation.",High,CVE-2018-15983
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Flash Player versions 31.0.0.153 and earlier, and 31.0.0.108 and earlier have a use after free vulnerability. Successful exploitation could lead to arbitrary code execution.",High,CVE-2018-15982
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 30.0.0.154 and earlier have a privilege escalation vulnerability. Successful exploitation could lead to information disclosure.,High,CVE-2018-15967
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player 30.0.0.134 and earlier have a ""use of a component with a known vulnerability"" vulnerability. Successful exploitation could lead to privilege escalation.",Critical,CVE-2018-12828
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player 30.0.0.134 and earlier have a security bypass vulnerability. Successful exploitation could lead to security mitigation bypass.,Critical,CVE-2018-12825
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player 30.0.0.134 and earlier have an out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure.,Medium,CVE-2018-12824
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,An issue was discovered in Adobe Flash Player 27.0.0.183 and earlier versions. This vulnerability occurs as a result of a computation that reads data that is past the end of the target buffer; the computation is part of AdobePSDK metadata. The use of an invalid (out-of-range) pointer offset during access of internal data structure fields causes the vulnerability. A successful attack can lead to sensitive data exposure.,Critical,CVE-2017-3112
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 26.0.0.131 and earlier have an exploitable memory corruption vulnerability in the Action Script 2 BitmapData class. Successful exploitation could lead to memory address disclosure.,Medium,CVE-2017-3100
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 26.0.0.137 and earlier have a security bypass vulnerability that leads to information disclosure when performing URL redirect.,High,CVE-2017-3085
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.171 and earlier have an exploitable use after free vulnerability in the Primetime SDK functionality related to the profile metadata of the media stream. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3083
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 26.0.0.131 and earlier have a security bypass vulnerability related to the Flash API used by Internet Explorer. Successful exploitation could lead to information disclosure.,Medium,CVE-2017-3080
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.171 and earlier have an exploitable memory corruption vulnerability in the PNG image parser. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3077
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.171 and earlier have an exploitable memory corruption vulnerability in the MPEG-4 AVC module. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3076
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.148 and earlier have an exploitable memory corruption vulnerability in the Graphics class. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3074
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,"Adobe Flash Player versions 25.0.0.148 and earlier have an exploitable use after free vulnerability when handling multiple mask properties of display objects, aka memory corruption. Successful exploitation could lead to arbitrary code execution.",High,CVE-2017-3073
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.148 and earlier have an exploitable memory corruption vulnerability in the BitmapData class. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3072
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.148 and earlier have an exploitable use after free vulnerability when masking display objects. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3071
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.127 and earlier have an exploitable memory corruption vulnerability when parsing a shape outline. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3064
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.127 and earlier have an exploitable use after free vulnerability in the ActionScript2 NetStream class. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3063
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.171 and earlier have an exploitable use after free vulnerability during internal computation caused by multiple display object mask manipulations. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3081
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.127 and earlier have an exploitable use after free vulnerability in ActionScript2 when creating a getter/setter property. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3062
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.127 and earlier have an exploitable memory corruption vulnerability in the ActionScript2 code parser. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3060
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.127 and earlier have an exploitable use after free vulnerability in the internal script object. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3059
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.127 and earlier have an exploitable use after free vulnerability in the sound class. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3058
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.221 and earlier have an exploitable use after free vulnerability in the ActionScript2 TextField object related to the variable property. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3002
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 25.0.0.171 and earlier have an exploitable use after free vulnerability when manipulating the ActionsScript 2 XML class. Successful exploitation could lead to arbitrary code execution.,Critical,CVE-2017-3075
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.221 and earlier have an exploitable use after free vulnerability related to garbage collection in the ActionScript 2 VM. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-3001
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.221 and earlier have a vulnerability in the random number generator used for constant blinding. Successful exploitation could lead to information disclosure.,Medium,CVE-2017-3000
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.221 and earlier have an exploitable buffer overflow / underflow vulnerability in the Primetime TVSDK that supports customizing ad information. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-2997
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable type confusion vulnerability related to the MessageChannel class. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-2995
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable use after free vulnerability in Primetime SDK event dispatch. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-2994
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable memory corruption vulnerability in the h264 codec (related to decompression). Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-2991
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable memory corruption vulnerability in the h264 decompression routine. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-2990
DESKTOP-614PKO4,Adobe Flash Player 10 Plugin,10.0.2.54,Adobe Flash Player versions 24.0.0.194 and earlier have an exploitable heap overflow vulnerability in the Flash Video (FLV) codec. Successful exploitation could lead to arbitrary code execution.,High,CVE-2017-2986
